# Borussia Monchengladbach 2-2 1. FC Heidenheim | Full Match | Bundesliga MD28 2026-04-04
# Generated from Sportradar Extended API (1089 events)
# Format: mm:ss|priority|message
# Total speak events: 898
#
71:56|APPEND|to Ibrahimovic.
71:58|APPEND|to Fohrenbach.
72:01|APPEND|to Pieringer.
72:06|APPEND|to Dorsch.
72:10|APPEND|Offside called against Dorsch of Heidenheim.
72:17|APPEND|Foul by Heidenheim.
72:28|APPEND|Stoger to Neuhaus.
72:31|APPEND|to Bolin.
72:35|APPEND|Ibrahimovic to Niehues.
72:37|APPEND|to Ibrahimovic.
72:38|APPEND|to Fohrenbach.
72:41|APPEND|to Niehues.
72:45|APPEND|to Gimber.
72:46|APPEND|to Ramaj.
72:58|APPEND|Diks to Nicolas.
73:03|APPEND|to Stoger.
73:06|APPEND|to Neuhaus.
73:12|APPEND|to Stoger.
73:15|APPEND|to Castrop.
73:24|INTERRUPT|Castrop tries a right-footed shot from 17 meters, but it's deflected wide.
73:39|INTERRUPT|GOAL! Honorat fires a right-footed shot into the net from 10 meters! Assisted by Machino. It's 2-2!
73:39|APPEND|Neuhaus sends in a cross, but it's cleared.
74:54|APPEND|Throw-in for Gladbach.
75:07|APPEND|Foul by Gladbach.
75:33|APPEND|Ramaj to Pieringer.
75:36|APPEND|to Ibrahimovic.
75:51|APPEND|Throw-in for Gladbach.
75:55|APPEND|Honorat to Sander.
75:57|APPEND|to Stoger.
75:59|APPEND|to Machino.
76:02|APPEND|to Bolin.
76:05|APPEND|Bolin sends in a cross, but it's cleared.
76:24|APPEND|Diks to Nicolas.
76:29|APPEND|to Sander.
76:31|APPEND|to Honorat.
76:38|APPEND|to Stoger.
76:40|APPEND|to Diks.
76:44|APPEND|to Neuhaus.
76:49|APPEND|to Castrop.
76:51|APPEND|to Neuhaus.
76:56|APPEND|to Bolin.
77:00|INTERRUPT|Bolin tries a right-footed shot from 15 meters, but it's deflected wide.
77:03|APPEND|Castrop to Stoger.
77:07|APPEND|Stoger sends in a cross, but it's cleared.
77:11|APPEND|Ramaj to Fohrenbach.
77:15|APPEND|to Ibrahimovic.
77:19|APPEND|to Dorsch.
77:24|APPEND|to Dinkci.
77:28|APPEND|to Fohrenbach.
77:30|APPEND|to Ibrahimovic.
77:32|APPEND|to Dorsch.
77:36|APPEND|to Busch.
77:38|APPEND|to Stergiou.
77:42|APPEND|to Busch.
77:46|APPEND|to Ramaj.
77:53|APPEND|to Fohrenbach.
77:57|APPEND|Throw-in for Gladbach.
78:06|APPEND|Sander to Neuhaus.
78:08|APPEND|to Machino.
78:12|APPEND|to Bolin.
78:14|APPEND|to Honorat.
78:17|APPEND|to Stoger.
78:26|APPEND|Honorat sends in a cross, but it's cleared.
78:42|APPEND|Ramaj to Fohrenbach.
78:47|APPEND|to Pieringer.
78:49|APPEND|Throw-in for Gladbach.
79:02|APPEND|Sander to Nicolas.
79:04|APPEND|to Neuhaus.
79:10|APPEND|to Tabakovic.
79:14|APPEND|Niehues to Busch.
79:16|APPEND|to Dinkci.
79:18|APPEND|to Dorsch.
79:21|APPEND|to Mainka.
79:25|APPEND|to Gimber.
79:37|APPEND|Dinkci to Ibrahimovic.
79:46|INTERRUPT|Yellow card! Elvedi is booked for serious foul play.
79:52|APPEND|Foul by Gladbach.
80:43|APPEND|Busch sends in a cross, but it's cleared.
80:49|APPEND|Bolin to Honorat.
80:58|APPEND|Great tackle by Stergiou!
81:01|APPEND|Ibrahimovic to Mainka.
81:15|APPEND|to Gimber.
81:16|APPEND|to Ramaj.
81:22|APPEND|to Busch.
81:25|APPEND|to Stergiou.
81:27|APPEND|to Ramaj.
81:33|APPEND|Elvedi to Diks.
81:42|APPEND|to Stoger.
81:44|APPEND|to Machino.
81:46|APPEND|to Stoger.
81:51|APPEND|Foul by Heidenheim.
82:08|APPEND|Tabakovic to Diks.
82:11|APPEND|to Tabakovic.
82:12|INTERRUPT|Tabakovic forces a save with a right-footed effort from 15 meters.
82:19|APPEND|Honorat sends in a cross, but it's cleared.
82:49|APPEND|Castrop to Neuhaus.
82:52|APPEND|to Castrop.
83:03|APPEND|Mainka to Dinkci.
83:11|APPEND|Diks to Nicolas.
83:12|APPEND|to Stoger.
83:29|APPEND|to Castrop.
83:31|APPEND|to Diks.
83:34|APPEND|to Neuhaus.
83:36|APPEND|to Stoger.
83:40|APPEND|to Sander.
83:42|APPEND|to Stoger.
84:16|APPEND|Throw-in for Heidenheim.
84:37|APPEND|Substitution for Gladbach. Reyna replaces Machino.
84:45|APPEND|Niehues to Busch.
84:46|INTERRUPT|Busch tries a right-footed shot from 15 meters, but it's deflected wide.
84:51|APPEND|Castrop to Reyna.
84:58|APPEND|Stergiou whips in a cross and finds a teammate.
85:04|APPEND|Elvedi to Reyna.
85:10|APPEND|Honorat to Neuhaus.
85:16|APPEND|to Castrop.
85:21|APPEND|Mainka to Ramaj.
85:25|APPEND|to Niehues.
85:27|APPEND|to Mainka.
85:29|APPEND|to Gimber.
85:35|APPEND|to Ibrahimovic.
85:37|APPEND|to Gimber.
85:40|APPEND|to Dorsch.
85:43|APPEND|to Busch.
85:46|APPEND|to Stergiou.
85:48|APPEND|to Busch.
85:51|APPEND|to Stergiou.
85:53|APPEND|to Ramaj.
86:05|APPEND|Nicolas to Diks.
86:09|APPEND|to Reyna.
86:13|APPEND|to Stoger.
86:20|APPEND|Smart interception by Niehues.
86:21|APPEND|Niehues to Ibrahimovic.
86:24|APPEND|to Pieringer.
86:30|APPEND|Elvedi to Nicolas.
86:32|APPEND|to Reyna.
86:34|APPEND|to Castrop.
86:36|APPEND|to Reyna.
86:39|APPEND|to Stoger.
86:41|APPEND|to Neuhaus.
86:43|APPEND|to Reyna.
86:46|APPEND|to Diks.
86:50|APPEND|to Neuhaus.
86:55|APPEND|to Sander.
87:01|APPEND|to Diks.
87:04|APPEND|to Reyna.
87:07|APPEND|to Diks.
87:09|APPEND|to Bolin.
87:13|APPEND|to Bolin.
87:16|APPEND|to Tabakovic.
87:19|APPEND|to Stoger.
87:20|APPEND|to Castrop.
87:22|APPEND|to Tabakovic.
87:31|INTERRUPT|Tabakovic fires a left-footed shot from 5 meters, but it goes wide.
87:32|APPEND|Goal kick for Heidenheim.
88:12|APPEND|Throw-in for Gladbach.
88:15|APPEND|Honorat to Stoger.
88:18|APPEND|to Elvedi.
88:20|APPEND|to Diks.
88:22|APPEND|to Castrop.
88:25|APPEND|to Diks.
88:28|APPEND|to Castrop.
88:33|APPEND|Stergiou to Ramaj.
88:38|APPEND|Castrop to Tabakovic.
88:40|APPEND|to Neuhaus.
88:42|APPEND|to Stoger.
88:46|APPEND|to Reyna.
88:49|APPEND|to Diks.
88:53|APPEND|to Neuhaus.
88:57|APPEND|to Bolin.
88:59|APPEND|Bolin sends in a cross, but it's cleared.
88:59|APPEND|Dinkci to Busch.
89:05|APPEND|Nicolas to Stoger.
89:20|INTERRUPT|Reyna's effort from 13 meters goes wide of the target.
89:23|APPEND|Goal kick for Heidenheim.
90:00|INTERRUPT|Bolin forces a save with a left-footed effort from 7 meters.
90:00|APPEND|Throw-in for Gladbach.
90:00|APPEND|Throw-in for Gladbach.
90:00|APPEND|Honorat to Nicolas.
90:00|APPEND|to Tabakovic.
90:00|APPEND|Ramaj to Gimber.
90:00|APPEND|to Ibrahimovic.
90:00|APPEND|Honorat to Bolin.
90:00|APPEND|to Neuhaus.
90:00|APPEND|to Honorat.
90:00|APPEND|Honorat sends in a cross, but it's cleared.
90:00|APPEND|Stoger to Castrop.
90:00|APPEND|to Neuhaus.
90:00|APPEND|to Bolin.
90:00|APPEND|Castrop to Stoger.
90:00|APPEND|to Tabakovic.
90:00|APPEND|Tabakovic sends in a cross, but it's cleared.
90:00|APPEND|Castrop to Diks.
90:00|APPEND|to Elvedi.
90:00|APPEND|to Honorat.
90:00|APPEND|to Tabakovic.
90:00|APPEND|Foul by Gladbach.
90:00|APPEND|Free kick for Heidenheim in a dangerous position, 21 meters from goal.
90:00|APPEND|Tabakovic to Bolin.
90:00|APPEND|to Stoger.
90:00|APPEND|Stoger sends in a cross, but it's cleared.
90:00|APPEND|Ramaj to Fohrenbach.
90:00|APPEND|Sander to Reyna.
90:00|APPEND|to Neuhaus.
90:00|INTERRUPT|Yellow card for Diks!
90:00|APPEND|Neuhaus to Reyna.
90:00|APPEND|to Neuhaus.
90:00|APPEND|Neuhaus sends in a cross, but it's cleared.
90:00|APPEND|Honorat to Bolin.
90:00|APPEND|to Neuhaus.
90:00|APPEND|Ramaj to Pieringer.
90:00|APPEND|Ibrahimovic whips in a cross and finds a teammate.
90:00|APPEND|Nicolas to Bolin.
90:00|APPEND|Busch to Stergiou.
90:00|INTERRUPT|The final whistle blows! It ends 2-2! A thrilling draw at Borussia-Park!
